sale_date,store_id,sku,quantity,unit_price,total_amount
2025-07-07,S006,SKU0029,5,39.31,196.55
2025-07-07,S006,SKU0032,2,93.87,187.74
2025-07-07,S006,SKU0020,6,20.1,120.60000000000001
2025-07-07,S006,SKU0003,1,115.77,115.77
2025-07-07,S006,SKU0028,5,113.52,567.6
2025-07-07,S007,SKU0020,6,92.41,554.46
2025-07-07,S007,SKU0005,3,40.87,122.60999999999999
2025-07-07,S007,SKU0038,7,90.77,635.39
2025-07-07,S007,SKU0035,1,79.94,79.94
2025-07-07,S007,SKU0012,2,104.4,208.8
2025-07-07,S007,SKU0016,3,116.34,349.02
2025-07-07,S007,SKU0046,1,104.89,104.89
2025-07-07,S007,SKU0008,7,57.17,400.19
2025-07-07,S007,SKU0050,4,7.05,28.2
2025-07-07,S008,SKU0024,4,116.26,465.04
2025-07-07,S008,SKU0020,6,58.14,348.84000000000003
2025-07-07,S008,SKU0030,6,73.81,442.86
2025-07-07,S008,SKU0044,4,54.49,217.96
2025-07-07,S008,SKU0038,1,23.49,23.49
2025-07-07,S008,SKU0022,6,42.48,254.88
2025-07-07,S008,SKU0002,3,118.2,354.6
2025-07-07,S008,SKU0017,5,13.33,66.65
2025-07-07,S008,SKU0018,6,117.09,702.54
2025-07-07,S009,SKU0032,3,84.92,254.76
2025-07-07,S009,SKU0033,4,94.68,378.72
2025-07-07,S009,SKU0008,3,60.26,180.78
2025-07-07,S009,SKU0024,1,32.84,32.84
2025-07-07,S009,SKU0046,7,62.37,436.59
2025-07-07,S009,SKU0022,4,85.78,343.12
2025-07-07,S009,SKU0010,2,42.54,85.08
2025-07-07,S009,SKU0002,1,15.1,15.1
2025-07-07,S009,SKU0013,6,8.82,52.92
2025-07-07,S009,SKU0026,6,42.04,252.24
2025-07-07,S010,SKU0039,2,84.29,168.58
2025-07-07,S010,SKU0050,7,28.02,196.14
2025-07-07,S010,SKU0044,1,114.43,114.43
2025-07-07,S010,SKU0003,3,8.63,25.89
2025-07-07,S010,SKU0006,1,10.98,10.98
2025-07-07,S010,SKU0032,1,86.54,86.54
2025-07-07,S010,SKU0008,2,76.91,153.82
2025-07-07,S010,SKU0020,6,75.41,452.46
2025-07-07,S010,SKU0007,3,107.9,323.70000000000005
2025-07-07,S010,SKU0004,6,98.99,593.9399999999999
2025-07-08,S001,SKU0003,7,65.54,458.78000000000003
2025-07-08,S001,SKU0042,6,14.39,86.34
2025-07-08,S001,SKU0012,7,79.78,558.46
2025-07-08,S001,SKU0025,5,75.81,379.05
2025-07-08,S001,SKU0019,7,59.07,413.49
2025-07-08,S001,SKU0045,5,95.82,479.09999999999997
2025-07-08,S001,SKU0032,3,23.59,70.77
2025-07-08,S001,SKU0006,2,80.13,160.26
2025-07-08,S001,SKU0037,1,61.73,61.73
2025-07-08,S001,SKU0028,2,51.38,102.76
2025-07-08,S001,SKU0029,6,8.53,51.17999999999999
2025-07-08,S001,SKU0033,7,58.2,407.40000000000003
2025-07-08,S001,SKU0030,5,88.62,443.1
2025-07-08,S001,SKU0024,4,77.31,309.24
2025-07-08,S002,SKU0024,2,104.71,209.42
2025-07-08,S002,SKU0032,1,55.44,55.44
2025-07-08,S002,SKU0034,4,105.44,421.76
2025-07-08,S002,SKU0034,4,53.5,214.0
2025-07-08,S002,SKU0042,3,73.12,219.36
2025-07-08,S002,SKU0012,3,76.64,229.92000000000002
2025-07-08,S002,SKU0040,5,89.31,446.55
2025-07-08,S002,SKU0035,2,87.32,174.64
2025-07-08,S003,SKU0042,4,47.88,191.52
2025-07-08,S003,SKU0002,7,52.5,367.5
2025-07-08,S003,SKU0038,5,55.27,276.35
2025-07-08,S003,SKU0047,6,64.2,385.20000000000005
2025-07-08,S003,SKU0025,4,73.19,292.76
2025-07-08,S003,SKU0006,1,49.97,49.97
2025-07-08,S003,SKU0028,2,103.67,207.34
2025-07-08,S003,SKU0005,7,72.67,508.69
2025-07-08,S003,SKU0012,4,116.53,466.12
2025-07-08,S003,SKU0047,7,32.15,225.04999999999998
2025-07-08,S003,SKU0003,6,24.52,147.12
2025-07-08,S004,SKU0029,2,81.98,163.96
2025-07-08,S004,SKU0041,1,56.68,56.68
2025-07-08,S004,SKU0008,3,114.09,342.27
2025-07-08,S004,SKU0020,4,9.22,36.88
2025-07-08,S004,SKU0037,7,81.34,569.38
2025-07-08,S004,SKU0037,1,102.08,102.08
2025-07-08,S004,SKU0044,4,104.38,417.52
2025-07-08,S004,SKU0006,4,67.09,268.36
2025-07-08,S004,SKU0020,2,118.47,236.94
2025-07-08,S004,SKU0009,7,31.58,221.06
2025-07-08,S004,SKU0026,5,78.6,393.0
2025-07-08,S004,SKU0035,6,25.7,154.2
2025-07-08,S004,SKU0005,1,63.33,63.33
2025-07-08,S004,SKU0014,4,22.06,88.24
2025-07-08,S005,SKU0050,3,5.57,16.71
2025-07-08,S005,SKU0034,1,78.5,78.5
2025-07-08,S005,SKU0039,7,34.24,239.68
2025-07-08,S005,SKU0043,2,44.41,88.82
2025-07-08,S005,SKU0038,4,19.46,77.84
2025-07-08,S005,SKU0045,4,86.04,344.16
2025-07-08,S005,SKU0042,4,82.44,329.76
2025-07-08,S005,SKU0050,5,15.8,79.0
2025-07-08,S005,SKU0008,5,56.03,280.15
2025-07-08,S006,SKU0047,6,34.36,206.16
2025-07-08,S006,SKU0001,7,117.54,822.7800000000001
2025-07-08,S006,SKU0043,2,7.01,14.02
2025-07-08,S006,SKU0018,1,100.55,100.55
2025-07-08,S006,SKU0047,1,8.49,8.49
2025-07-08,S006,SKU0008,1,84.3,84.3
2025-07-08,S006,SKU0033,1,29.8,29.8
2025-07-08,S006,SKU0016,6,50.29,301.74
2025-07-08,S006,SKU0005,1,17.26,17.26
2025-07-08,S007,SKU0050,6,41.58,249.48
2025-07-08,S007,SKU0033,1,119.23,119.23
2025-07-08,S007,SKU0013,1,15.41,15.41
2025-07-08,S007,SKU0031,1,17.55,17.55
2025-07-08,S007,SKU0034,5,93.0,465.0
2025-07-08,S007,SKU0004,6,55.39,332.34000000000003
2025-07-08,S008,SKU0018,5,96.75,483.75
2025-07-08,S008,SKU0019,5,99.05,495.25
2025-07-08,S008,SKU0024,6,67.62,405.72
2025-07-08,S008,SKU0025,5,42.33,211.64999999999998
2025-07-08,S008,SKU0012,2,50.56,101.12
2025-07-08,S008,SKU0021,3,49.68,149.04
2025-07-08,S009,SKU0033,1,67.75,67.75
2025-07-08,S009,SKU0035,4,6.69,26.76
2025-07-08,S009,SKU0011,3,24.37,73.11
2025-07-08,S009,SKU0014,2,92.32,184.64
2025-07-08,S009,SKU0009,3,67.37,202.11
2025-07-08,S009,SKU0008,2,60.11,120.22
2025-07-08,S009,SKU0029,2,17.53,35.06
2025-07-08,S009,SKU0005,2,65.56,131.12
2025-07-08,S009,SKU0015,4,59.82,239.28
2025-07-08,S009,SKU0043,7,98.49,689.43
2025-07-08,S009,SKU0050,4,114.89,459.56
2025-07-08,S009,SKU0045,5,27.51,137.55
2025-07-08,S009,SKU0016,7,13.2,92.39999999999999
2025-07-08,S010,SKU0036,3,48.71,146.13
2025-07-08,S010,SKU0004,5,60.11,300.55
2025-07-08,S010,SKU0019,2,24.13,48.26
2025-07-08,S010,SKU0004,5,37.76,188.79999999999998
2025-07-08,S010,SKU0027,5,97.35,486.75
2025-07-08,S010,SKU0035,2,75.19,150.38
2025-07-08,S010,SKU0018,2,36.35,72.7
2025-07-08,S010,SKU0004,2,19.02,38.04
2025-07-08,S010,SKU0011,7,83.33,583.31
2025-07-08,S010,SKU0010,7,65.39,457.73
2025-07-08,S010,SKU0007,7,17.29,121.03
2025-07-08,S010,SKU0042,5,34.5,172.5
2025-07-08,S010,SKU0036,4,60.61,242.44
2025-07-09,S001,SKU0001,4,9.99,39.96
2025-07-09,S001,SKU0042,7,114.41,800.87
2025-07-09,S001,SKU0022,6,64.25,385.5
2025-07-09,S001,SKU0028,1,96.28,96.28
2025-07-09,S001,SKU0015,2,25.1,50.2
2025-07-09,S001,SKU0042,1,32.24,32.24
2025-07-09,S001,SKU0037,4,36.6,146.4
2025-07-09,S001,SKU0019,4,53.73,214.92
2025-07-09,S001,SKU0010,1,15.99,15.99
2025-07-09,S001,SKU0036,2,56.95,113.9
2025-07-09,S001,SKU0050,5,24.32,121.6
2025-07-09,S002,SKU0044,2,59.38,118.76
2025-07-09,S002,SKU0021,1,25.52,25.52
2025-07-09,S002,SKU0037,7,31.48,220.36
2025-07-09,S002,SKU0007,3,31.67,95.01
2025-07-09,S002,SKU0014,5,73.36,366.8
2025-07-09,S002,SKU0025,2,36.57,73.14
2025-07-09,S002,SKU0007,5,82.72,413.6
2025-07-09,S003,SKU0039,1,84.63,84.63
2025-07-09,S003,SKU0039,4,99.15,396.6
2025-07-09,S003,SKU0004,2,43.78,87.56
2025-07-09,S003,SKU0032,7,93.85,656.9499999999999
2025-07-09,S003,SKU0036,5,107.83,539.15
2025-07-09,S003,SKU0003,1,42.19,42.19
2025-07-09,S003,SKU0006,1,75.97,75.97
2025-07-09,S003,SKU0013,1,100.66,100.66
2025-07-09,S003,SKU0005,4,31.88,127.52
2025-07-09,S003,SKU0021,6,73.17,439.02
2025-07-09,S003,SKU0003,6,31.55,189.3
2025-07-09,S003,SKU0003,6,81.99,491.93999999999994
2025-07-09,S003,SKU0023,4,81.11,324.44
2025-07-09,S003,SKU0017,3,89.02,267.06
2025-07-09,S004,SKU0008,6,69.66,417.96
2025-07-09,S004,SKU0036,5,25.16,125.8
2025-07-09,S004,SKU0031,7,28.11,196.76999999999998
2025-07-09,S004,SKU0016,2,16.12,32.24
2025-07-09,S004,SKU0016,4,44.97,179.88
2025-07-09,S004,SKU0012,4,59.61,238.44
2025-07-09,S004,SKU0030,5,18.78,93.9
2025-07-09,S004,SKU0040,6,119.14,714.84
2025-07-09,S005,SKU0044,1,101.83,101.83
2025-07-09,S005,SKU0021,4,76.71,306.84
2025-07-09,S005,SKU0018,7,104.44,731.0799999999999
2025-07-09,S005,SKU0016,4,94.93,379.72
2025-07-09,S005,SKU0034,5,9.16,45.8
2025-07-09,S005,SKU0033,7,35.26,246.82
2025-07-09,S005,SKU0002,1,15.08,15.08
2025-07-09,S005,SKU0027,1,68.69,68.69
2025-07-09,S005,SKU0011,3,50.65,151.95
2025-07-09,S005,SKU0023,2,74.07,148.14
2025-07-09,S005,SKU0006,3,95.42,286.26
2025-07-09,S005,SKU0015,6,70.16,420.96
2025-07-09,S006,SKU0042,4,112.02,448.08
2025-07-09,S006,SKU0042,6,99.01,594.0600000000001
2025-07-09,S006,SKU0035,6,105.97,635.8199999999999
2025-07-09,S006,SKU0030,6,97.68,586.08
2025-07-09,S006,SKU0016,7,40.04,280.28
2025-07-09,S006,SKU0009,7,51.34,359.38
2025-07-09,S006,SKU0002,3,84.92,254.76
2025-07-09,S006,SKU0018,6,117.2,703.2
2025-07-09,S007,SKU0025,2,20.24,40.48
2025-07-09,S007,SKU0033,4,74.73,298.92
2025-07-09,S007,SKU0001,6,108.3,649.8
2025-07-09,S007,SKU0046,5,41.52,207.60000000000002
2025-07-09,S007,SKU0035,1,99.9,99.9
2025-07-09,S007,SKU0013,5,19.0,95.0
2025-07-09,S007,SKU0021,2,63.2,126.4
2025-07-09,S007,SKU0015,4,14.2,56.8
2025-07-09,S007,SKU0012,4,40.86,163.44
2025-07-09,S007,SKU0014,4,55.54,222.16
2025-07-09,S007,SKU0006,5,7.03,35.15
2025-07-09,S007,SKU0002,4,46.95,187.8
2025-07-09,S007,SKU0031,3,69.91,209.73
2025-07-09,S007,SKU0034,2,29.35,58.7
2025-07-09,S008,SKU0031,7,118.12,826.84
2025-07-09,S008,SKU0019,1,21.36,21.36
2025-07-09,S008,SKU0009,4,39.88,159.52
2025-07-09,S008,SKU0007,4,76.08,304.32
2025-07-09,S008,SKU0004,7,31.32,219.24
2025-07-09,S008,SKU0037,7,30.39,212.73000000000002
2025-07-09,S009,SKU0036,4,102.52,410.08
2025-07-09,S009,SKU0050,7,96.09,672.63
2025-07-09,S009,SKU0035,7,65.43,458.01000000000005
2025-07-09,S009,SKU0022,6,25.34,152.04
2025-07-09,S009,SKU0022,5,6.27,31.349999999999998
2025-07-09,S009,SKU0002,6,60.35,362.1
2025-07-09,S009,SKU0038,7,71.95,503.65000000000003
2025-07-09,S009,SKU0023,2,26.81,53.62
2025-07-09,S010,SKU0001,5,6.39,31.95
2025-07-09,S010,SKU0050,5,117.23,586.15
2025-07-09,S010,SKU0018,5,115.35,576.75
2025-07-09,S010,SKU0036,1,17.62,17.62
2025-07-09,S010,SKU0011,7,62.42,436.94
2025-07-09,S010,SKU0026,6,22.26,133.56
2025-07-09,S010,SKU0048,4,79.95,319.8
2025-07-09,S010,SKU0035,1,75.62,75.62
2025-07-09,S010,SKU0029,6,50.13,300.78000000000003
2025-07-10,S001,SKU0013,1,114.86,114.86
2025-07-10,S001,SKU0017,1,113.43,113.43
2025-07-10,S001,SKU0002,4,13.79,55.16
2025-07-10,S001,SKU0033,2,111.99,223.98
2025-07-10,S001,SKU0040,5,99.89,499.45
2025-07-10,S001,SKU0034,3,56.76,170.28
2025-07-10,S001,SKU0049,7,107.28,750.96
2025-07-10,S001,SKU0023,5,22.27,111.35
2025-07-10,S001,SKU0032,4,63.91,255.64
2025-07-10,S001,SKU0037,5,9.37,46.849999999999994
2025-07-10,S001,SKU0023,3,80.79,242.37
2025-07-10,S001,SKU0024,3,6.39,19.169999999999998
2025-07-10,S001,SKU0005,4,89.81,359.24
2025-07-10,S001,SKU0031,6,119.03,714.1800000000001
2025-07-10,S002,SKU0015,3,81.06,243.18
2025-07-10,S002,SKU0028,3,25.02,75.06
2025-07-10,S002,SKU0005,5,80.93,404.65000000000003
2025-07-10,S002,SKU0032,2,7.41,14.82
2025-07-10,S002,SKU0032,4,108.37,433.48
2025-07-10,S002,SKU0008,1,117.24,117.24
2025-07-10,S002,SKU0015,2,6.2,12.4
2025-07-10,S002,SKU0036,6,34.98,209.88
2025-07-10,S003,SKU0041,1,65.98,65.98
2025-07-10,S003,SKU0050,2,96.85,193.7
2025-07-10,S003,SKU0012,3,117.7,353.1
2025-07-10,S003,SKU0013,5,110.83,554.15
2025-07-10,S003,SKU0016,4,23.01,92.04
2025-07-10,S003,SKU0010,7,17.74,124.17999999999999
2025-07-10,S003,SKU0018,7,15.93,111.50999999999999
2025-07-10,S003,SKU0040,3,68.26,204.78000000000003
2025-07-10,S003,SKU0025,2,113.45,226.9
2025-07-10,S003,SKU0030,4,18.97,75.88
2025-07-10,S003,SKU0032,3,107.0,321.0
2025-07-10,S003,SKU0021,3,82.22,246.66
2025-07-10,S003,SKU0030,7,106.12,742.84
2025-07-10,S004,SKU0047,2,78.15,156.3
2025-07-10,S004,SKU0021,6,101.83,610.98
2025-07-10,S004,SKU0040,6,94.29,565.74
2025-07-10,S004,SKU0044,3,41.81,125.43
2025-07-10,S004,SKU0022,3,35.97,107.91
2025-07-10,S004,SKU0028,5,88.71,443.54999999999995
2025-07-10,S004,SKU0002,5,83.81,419.05
2025-07-10,S004,SKU0027,2,29.55,59.1
2025-07-10,S004,SKU0023,4,89.27,357.08
2025-07-10,S004,SKU0043,5,72.89,364.45
2025-07-10,S004,SKU0003,7,17.18,120.25999999999999
2025-07-10,S004,SKU0023,5,15.78,78.89999999999999
2025-07-10,S004,SKU0044,7,105.87,741.09
2025-07-10,S005,SKU0047,2,69.17,138.34
2025-07-10,S005,SKU0008,1,90.3,90.3
2025-07-10,S005,SKU0003,1,36.96,36.96
2025-07-10,S005,SKU0035,2,80.62,161.24
2025-07-10,S005,SKU0025,2,90.37,180.74
2025-07-10,S005,SKU0046,7,75.72,530.04
2025-07-10,S005,SKU0002,1,48.15,48.15
2025-07-10,S005,SKU0009,4,65.28,261.12
2025-07-10,S005,SKU0042,2,101.6,203.2
2025-07-10,S006,SKU0014,6,91.2,547.2
2025-07-10,S006,SKU0020,3,91.97,275.90999999999997
2025-07-10,S006,SKU0031,7,59.09,413.63
2025-07-10,S006,SKU0019,5,19.34,96.7
2025-07-10,S006,SKU0047,5,78.99,394.95
2025-07-10,S007,SKU0024,6,73.2,439.20000000000005
2025-07-10,S007,SKU0037,6,52.45,314.70000000000005
2025-07-10,S007,SKU0040,7,5.37,37.59
2025-07-10,S007,SKU0038,6,45.88,275.28000000000003
2025-07-10,S007,SKU0045,4,51.27,205.08
2025-07-10,S007,SKU0007,4,63.66,254.64
2025-07-10,S007,SKU0003,5,71.7,358.5
2025-07-10,S007,SKU0004,6,60.96,365.76
2025-07-10,S007,SKU0030,2,74.25,148.5
2025-07-10,S007,SKU0019,1,78.2,78.2
2025-07-10,S007,SKU0019,6,84.97,509.82
2025-07-10,S007,SKU0012,6,117.93,707.58
2025-07-10,S007,SKU0031,4,64.49,257.96
2025-07-10,S007,SKU0048,5,21.96,109.80000000000001
2025-07-10,S008,SKU0049,7,32.12,224.83999999999997
2025-07-10,S008,SKU0049,3,97.16,291.48
2025-07-10,S008,SKU0047,3,89.37,268.11
2025-07-10,S008,SKU0045,1,53.44,53.44
2025-07-10,S008,SKU0004,4,95.35,381.4
2025-07-10,S008,SKU0027,7,52.14,364.98
2025-07-10,S008,SKU0014,4,49.14,196.56
2025-07-10,S008,SKU0009,2,72.59,145.18
2025-07-10,S008,SKU0010,2,24.01,48.02
2025-07-10,S008,SKU0043,1,72.37,72.37
2025-07-10,S008,SKU0045,6,64.58,387.48
2025-07-10,S009,SKU0019,2,103.06,206.12
2025-07-10,S009,SKU0026,3,48.35,145.05
2025-07-10,S009,SKU0037,4,97.3,389.2
2025-07-10,S009,SKU0010,5,86.19,430.95
2025-07-10,S009,SKU0026,4,10.73,42.92
2025-07-10,S009,SKU0039,2,109.58,219.16
2025-07-10,S009,SKU0024,1,5.81,5.81
2025-07-10,S010,SKU0046,4,20.11,80.44
2025-07-10,S010,SKU0031,4,80.55,322.2
2025-07-10,S010,SKU0036,5,12.93,64.65
2025-07-10,S010,SKU0044,2,37.45,74.9
2025-07-10,S010,SKU0028,7,33.4,233.79999999999998
2025-07-10,S010,SKU0028,6,33.7,202.20000000000002
2025-07-10,S010,SKU0016,6,54.32,325.92
2025-07-10,S010,SKU0025,5,35.84,179.20000000000002
2025-07-10,S010,SKU0009,5,103.11,515.55
2025-07-10,S010,SKU0043,4,76.27,305.08
2025-07-10,S010,SKU0043,1,44.78,44.78
2025-07-10,S010,SKU0050,1,93.76,93.76
2025-07-10,S010,SKU0006,7,32.23,225.60999999999999
2025-07-11,S001,SKU0011,4,19.72,78.88
2025-07-11,S001,SKU0048,7,50.25,351.75
2025-07-11,S001,SKU0026,4,95.59,382.36
2025-07-11,S001,SKU0014,1,61.87,61.87
2025-07-11,S001,SKU0021,2,21.67,43.34
2025-07-11,S001,SKU0023,2,26.99,53.98
2025-07-11,S001,SKU0049,3,40.5,121.5
2025-07-11,S001,SKU0021,4,45.19,180.76
2025-07-11,S001,SKU0041,1,22.39,22.39
2025-07-11,S001,SKU0004,7,33.86,237.01999999999998
2025-07-11,S001,SKU0007,6,69.54,417.24
2025-07-11,S001,SKU0017,5,31.15,155.75
2025-07-11,S002,SKU0043,1,96.05,96.05
2025-07-11,S002,SKU0049,1,75.48,75.48
2025-07-11,S002,SKU0046,6,102.4,614.4000000000001
2025-07-11,S002,SKU0010,5,21.21,106.05000000000001
2025-07-11,S002,SKU0022,1,81.94,81.94
2025-07-11,S002,SKU0034,3,79.86,239.57999999999998
2025-07-11,S002,SKU0022,4,12.16,48.64
2025-07-11,S002,SKU0040,6,97.74,586.4399999999999
2025-07-11,S002,SKU0010,3,10.98,32.94
2025-07-11,S002,SKU0049,7,105.3,737.1
2025-07-11,S002,SKU0026,7,92.22,645.54
2025-07-11,S002,SKU0022,7,28.56,199.92
2025-07-11,S002,SKU0021,7,106.15,743.0500000000001
2025-07-11,S002,SKU0028,6,32.46,194.76
2025-07-11,S003,SKU0040,2,91.33,182.66
2025-07-11,S003,SKU0049,7,68.54,479.78000000000003
2025-07-11,S003,SKU0003,4,66.95,267.8
2025-07-11,S003,SKU0035,6,47.77,286.62
2025-07-11,S003,SKU0023,1,50.7,50.7
2025-07-11,S003,SKU0043,3,55.72,167.16
2025-07-11,S003,SKU0011,4,65.18,260.72
2025-07-11,S003,SKU0024,4,96.18,384.72
2025-07-11,S003,SKU0036,5,77.98,389.90000000000003
2025-07-11,S003,SKU0009,7,27.52,192.64
2025-07-11,S003,SKU0046,2,23.16,46.32
2025-07-11,S003,SKU0020,6,96.23,577.38
2025-07-11,S003,SKU0007,3,46.76,140.28
2025-07-11,S004,SKU0043,6,21.18,127.08
2025-07-11,S004,SKU0001,7,26.19,183.33
2025-07-11,S004,SKU0037,4,99.34,397.36
2025-07-11,S004,SKU0037,4,96.84,387.36
2025-07-11,S004,SKU0046,6,103.54,621.24
2025-07-11,S004,SKU0009,4,90.07,360.28
2025-07-11,S005,SKU0016,1,53.04,53.04
2025-07-11,S005,SKU0021,6,77.99,467.93999999999994
2025-07-11,S005,SKU0004,4,106.42,425.68
2025-07-11,S005,SKU0031,3,23.66,70.98
2025-07-11,S005,SKU0027,5,69.37,346.85
2025-07-11,S005,SKU0033,4,87.73,350.92
2025-07-11,S005,SKU0034,2,14.13,28.26
2025-07-11,S005,SKU0005,3,26.55,79.65
2025-07-11,S005,SKU0029,1,99.19,99.19
2025-07-11,S005,SKU0050,6,86.68,520.08
2025-07-11,S005,SKU0044,1,59.18,59.18
2025-07-11,S006,SKU0021,2,99.21,198.42
2025-07-11,S006,SKU0012,4,65.43,261.72
2025-07-11,S006,SKU0048,5,17.99,89.94999999999999
2025-07-11,S006,SKU0026,6,87.69,526.14
2025-07-11,S006,SKU0035,4,109.12,436.48
2025-07-11,S006,SKU0047,2,91.12,182.24
2025-07-11,S006,SKU0023,6,89.88,539.28
2025-07-11,S006,SKU0044,3,102.03,306.09000000000003
2025-07-11,S006,SKU0027,3,8.58,25.740000000000002
2025-07-11,S006,SKU0016,2,42.39,84.78
2025-07-11,S006,SKU0040,4,83.39,333.56
2025-07-11,S006,SKU0006,1,80.36,80.36
2025-07-11,S006,SKU0001,7,37.12,259.84
2025-07-11,S007,SKU0004,2,63.96,127.92
2025-07-11,S007,SKU0038,7,29.45,206.15
2025-07-11,S007,SKU0035,1,39.95,39.95
2025-07-11,S007,SKU0046,4,112.91,451.64
2025-07-11,S007,SKU0012,1,93.1,93.1
2025-07-11,S007,SKU0035,4,81.47,325.88
2025-07-11,S007,SKU0018,3,109.33,327.99
2025-07-11,S008,SKU0027,2,56.41,112.82
2025-07-11,S008,SKU0038,6,104.42,626.52
2025-07-11,S008,SKU0008,6,48.75,292.5
2025-07-11,S008,SKU0030,7,17.73,124.11
2025-07-11,S008,SKU0020,1,9.83,9.83
2025-07-11,S008,SKU0024,6,110.58,663.48
2025-07-11,S008,SKU0023,6,103.71,622.26
2025-07-11,S008,SKU0019,6,109.74,658.4399999999999
2025-07-11,S008,SKU0042,3,97.56,292.68
2025-07-11,S008,SKU0020,5,115.72,578.6
2025-07-11,S008,SKU0009,3,77.25,231.75
2025-07-11,S009,SKU0019,7,56.73,397.10999999999996
2025-07-11,S009,SKU0038,5,67.18,335.90000000000003
2025-07-11,S009,SKU0040,1,32.82,32.82
2025-07-11,S009,SKU0033,4,39.65,158.6
2025-07-11,S009,SKU0011,5,39.18,195.9
2025-07-11,S009,SKU0014,6,73.86,443.15999999999997
2025-07-11,S009,SKU0004,4,103.01,412.04
2025-07-11,S009,SKU0041,5,73.22,366.1
2025-07-11,S009,SKU0041,7,77.01,539.07
2025-07-11,S009,SKU0016,5,101.39,506.95
2025-07-11,S009,SKU0048,6,54.36,326.15999999999997
2025-07-11,S009,SKU0011,6,103.41,620.46
2025-07-11,S009,SKU0021,5,34.02,170.10000000000002
2025-07-11,S010,SKU0003,4,18.22,72.88
2025-07-11,S010,SKU0009,5,8.75,43.75
2025-07-11,S010,SKU0035,1,12.44,12.44
2025-07-11,S010,SKU0032,1,7.89,7.89
2025-07-11,S010,SKU0023,7,14.45,101.14999999999999
2025-07-11,S010,SKU0012,6,94.0,564.0
2025-07-11,S010,SKU0041,3,107.64,322.92
2025-07-11,S010,SKU0029,6,74.82,448.91999999999996
2025-07-11,S010,SKU0038,4,95.71,382.84
2025-07-12,S001,SKU0004,7,63.92,447.44
2025-07-12,S001,SKU0028,4,49.22,196.88
2025-07-12,S001,SKU0045,3,80.01,240.03000000000003
2025-07-12,S001,SKU0002,2,59.38,118.76
2025-07-12,S001,SKU0041,1,35.93,35.93
2025-07-12,S001,SKU0038,6,107.52,645.12
2025-07-12,S001,SKU0018,1,9.57,9.57
2025-07-12,S002,SKU0026,3,21.1,63.300000000000004
2025-07-12,S002,SKU0042,1,56.8,56.8
2025-07-12,S002,SKU0045,1,76.59,76.59
2025-07-12,S002,SKU0014,3,56.46,169.38
2025-07-12,S002,SKU0020,1,64.41,64.41
2025-07-12,S002,SKU0038,1,5.88,5.88
2025-07-12,S002,SKU0008,3,102.05,306.15
2025-07-12,S002,SKU0033,2,58.23,116.46
2025-07-12,S002,SKU0049,6,50.63,303.78000000000003
2025-07-12,S002,SKU0041,1,98.92,98.92
2025-07-12,S003,SKU0041,1,18.09,18.09
2025-07-12,S003,SKU0039,7,105.54,738.7800000000001
2025-07-12,S003,SKU0013,3,10.16,30.48
2025-07-12,S003,SKU0011,5,111.88,559.4
2025-07-12,S003,SKU0045,1,49.84,49.84
2025-07-12,S004,SKU0012,5,87.11,435.55
2025-07-12,S004,SKU0012,5,40.58,202.89999999999998
2025-07-12,S004,SKU0045,2,114.83,229.66
2025-07-12,S004,SKU0005,1,78.19,78.19
2025-07-12,S004,SKU0023,6,34.62,207.71999999999997
2025-07-12,S004,SKU0023,1,74.44,74.44
2025-07-12,S004,SKU0018,2,18.17,36.34
2025-07-12,S005,SKU0036,2,15.61,31.22
2025-07-12,S005,SKU0047,4,68.2,272.8
2025-07-12,S005,SKU0049,1,51.49,51.49
2025-07-12,S005,SKU0015,1,113.3,113.3
2025-07-12,S005,SKU0029,1,79.34,79.34
2025-07-12,S006,SKU0011,5,6.17,30.85
2025-07-12,S006,SKU0018,3,110.03,330.09000000000003
2025-07-12,S006,SKU0039,4,24.76,99.04
2025-07-12,S006,SKU0006,3,90.21,270.63
2025-07-12,S006,SKU0029,6,100.34,602.04
2025-07-12,S006,SKU0030,2,6.35,12.7
2025-07-12,S006,SKU0012,3,56.62,169.85999999999999
2025-07-12,S007,SKU0045,7,10.03,70.21
2025-07-12,S007,SKU0021,6,69.24,415.43999999999994
2025-07-12,S007,SKU0031,1,88.85,88.85
2025-07-12,S007,SKU0038,4,49.55,198.2
2025-07-12,S007,SKU0043,2,51.45,102.9
2025-07-12,S007,SKU0045,7,67.39,471.73
2025-07-12,S007,SKU0038,2,72.88,145.76
2025-07-12,S007,SKU0044,2,49.19,98.38
2025-07-12,S007,SKU0003,4,71.62,286.48
2025-07-12,S007,SKU0041,7,16.37,114.59
2025-07-12,S007,SKU0011,2,47.56,95.12
2025-07-12,S008,SKU0036,4,84.17,336.68
2025-07-12,S008,SKU0039,2,24.19,48.38
2025-07-12,S008,SKU0037,7,21.4,149.79999999999998
2025-07-12,S008,SKU0001,1,113.86,113.86
2025-07-12,S008,SKU0019,5,64.48,322.40000000000003
2025-07-12,S008,SKU0018,4,5.77,23.08
2025-07-12,S008,SKU0047,7,96.05,672.35
2025-07-12,S008,SKU0011,1,16.64,16.64
2025-07-12,S008,SKU0005,2,101.8,203.6
2025-07-12,S008,SKU0012,6,57.21,343.26
2025-07-12,S009,SKU0049,5,116.78,583.9
2025-07-12,S009,SKU0030,3,66.17,198.51
2025-07-12,S009,SKU0045,4,16.42,65.68
2025-07-12,S009,SKU0046,6,111.45,668.7
